longitude	latitude	pollinator
-114.9870971	35.51488843	antithetica
-114.9838536	35.52453053	antithetica
-115.2149154	36.40743988	antithetica
-115.2194363	36.42493094	antithetica
-115.2207063	36.45206362	antithetica
-115.2284845	36.45991198	antithetica
-115.2252312	36.46955398	antithetica
-115.2705967	36.64443839	antithetica
-115.2784	36.65228264	antithetica
-115.2751449	36.66192493	antithetica
-115.2829505	36.66976882	antithetica
-115.2796951	36.67941114	antithetica
-115.2875031	36.68725466	antithetica
-115.2842475	36.69689701	antithetica
-114.9541594	35.4290967	antithetica
-114.9509154	35.43873862	antithetica
-114.9553185	35.45625231	antithetica
-114.962968	35.46412369	antithetica
-114.9717846	35.49914894	antithetica
-114.9685399	35.50879075	antithetica
-114.976196	35.51666091	antithetica
-114.972951	35.5263027	antithetica
-114.9806093	35.53417246	antithetica
-115.2084091	36.42672361	antithetica
-115.2096751	36.45385638	antithetica
-115.2174523	36.46170545	antithetica
-115.2141976	36.47134715	antithetica
-115.2219771	36.47919584	antithetica
-115.2673408	36.65408051	antithetica
-115.2718888	36.67156709	antithetica
-115.268632	36.6812091	antithetica
-115.2764389	36.68905333	antithetica
-115.2731819	36.69869537	antithetica
-114.934474	35.3958368	antithetica
-114.931229	35.40547847	antithetica
-114.9356256	35.4229934	antithetica
-114.9400243	35.4405079	antithetica
-114.9520735	35.46589403	antithetica
-114.9608854	35.50092004	antithetica
-114.9576392	35.51056154	antithetica
-114.9652943	35.5184324	antithetica
-114.9620479	35.52807387	antithetica
-114.9697053	35.53594432	antithetica
-115.0417533	35.84322385	antithetica
-115.0494506	35.85108711	antithetica
-115.0462007	35.86072827	antithetica
-115.1896096	36.42066474	antithetica
-115.1973813	36.42851527	antithetica
-115.1986434	36.45564813	antithetica
-115.2064197	36.46349791	antithetica
-115.2031634	36.47313929	antithetica
-115.2653743	36.69085097	antithetica
-115.2621158	36.70049271	antithetica
-114.9235886	35.39760462	antithetica
-114.9203421	35.40724598	antithetica
-114.9279831	35.41511996	antithetica
-114.9247364	35.42476129	antithetica
-114.9323796	35.43263487	antithetica
-114.9291327	35.44227616	antithetica
-114.936778	35.45014933	antithetica
-114.933531	35.4597906	antithetica
-114.9411786	35.46766337	antithetica
-114.9499856	35.50269013	antithetica
-114.946738	35.51233132	antithetica
-114.9511443	35.52984403	antithetica
-115.0308063	35.84500089	antithetica
-115.0352513	35.86250569	antithetica
-115.1785823	36.42245468	antithetica
-115.186353	36.43030592	antithetica
-115.1830957	36.43994695	antithetica
-115.1953865	36.46528934	antithetica
-115.1976118	36.47818868	antithetica
-115.1982118	36.47783868	antithetica
-115.1983618	36.47768867	antithetica
-115.1986618	36.47753867	antithetica
-115.1992951	36.47762201	antithetica
-115.1995118	36.47750534	antithetica
-115.1995285	36.47765534	antithetica
-115.1995785	36.47778867	antithetica
-115.1995118	36.47780534	antithetica
-115.1979951	36.47888868	antithetica
-115.1921288	36.47493041	antithetica
-115.2510491	36.70228903	antithetica
-114.9127028	35.39937144	antithetica
-114.9094548	35.40901248	antithetica
-114.9170948	35.41688716	antithetica
-114.9138467	35.42652817	antithetica
-114.9214889	35.43440244	antithetica
-114.9182406	35.44404342	antithetica
-114.925885	35.45191729	antithetica
-114.9226365	35.46155824	antithetica
-114.9302831	35.4694317	antithetica
-114.9314343	35.49658657	antithetica
-114.9390854	35.50445922	antithetica
-114.9434895	35.52197234	antithetica
-115.0243014	35.86428211	antithetica
-115.0319991	35.87214638	antithetica
-115.0331928	35.89929129	antithetica
-115.1675544	36.4242436	antithetica
-115.1753242	36.43209554	antithetica
-115.1720654	36.44173626	antithetica
-115.1798375	36.44958783	antithetica
-115.1843528	36.46707976	antithetica
-115.1810936	36.47672052	antithetica
-114.906206	35.41865335	antithetica
-114.9029564	35.42829405	antithetica
-114.9105977	35.43616901	antithetica
-114.9073479	35.44580968	antithetica
-114.9149914	35.45368423	antithetica
-114.9117414	35.46332487	antithetica
-114.9193871	35.47119902	antithetica
-114.9237848	35.48871338	antithetica
-114.9205345	35.49835396	antithetica
-114.9249341	35.51586786	antithetica
-115.0299388	35.90893164	antithetica
-115.0343874	35.92643563	antithetica
-115.0311323	35.93607582	antithetica
-115.1597862	36.41639111	antithetica
-115.1565261	36.4260315	antithetica
-115.1642949	36.43388415	antithetica
-115.1610346	36.44352456	antithetica
-115.1688057	36.45137683	antithetica
-115.1733186	36.46886916	antithetica
-115.1700578	36.47850961	antithetica
-115.1778335	36.48636114	antithetica
-115.1744618	36.49318868	antithetica
-114.8734005	35.33283178	antithetica
-114.8964548	35.44757492	antithetica
-114.9040973	35.45545017	antithetica
-114.9008459	35.46509049	antithetica
-114.9084907	35.47296534	antithetica
-114.905239	35.48260563	antithetica
-114.912886	35.49048007	antithetica
-114.9096342	35.50012034	antithetica
-114.9172833	35.50799437	antithetica
-114.9140313	35.51763462	antithetica
-114.9216827	35.52550825	antithetica
-114.9184305	35.53514846	antithetica
-114.9272349	35.57017488	antithetica
-115.0234282	35.92821188	antithetica
-115.1487588	36.41817831	antithetica
-115.1454972	36.42781838	antithetica
-115.1532651	36.43567174	antithetica
-115.1545114	36.46280494	antithetica
-115.1590216	36.48029769	antithetica
-115.1667963	36.48814992	antithetica
-115.1659618	36.50082202	antithetica
-115.1635339	36.49779008	antithetica
-115.1816042	36.56775617	antithetica
-114.8888139	35.43969913	antithetica
-114.8855612	35.44933916	antithetica
-114.8932028	35.4572151	antithetica
-114.8899499	35.46685511	antithetica
-114.8975937	35.47473065	antithetica
-114.8943406	35.48437063	antithetica
-114.9019866	35.49224576	antithetica
-114.8987334	35.50188571	antithetica
-114.9063816	35.50976044	antithetica
-114.9031281	35.51940037	antithetica
-114.9107785	35.52727469	antithetica
-114.9075249	35.53691459	antithetica
-114.9151775	35.54478851	antithetica
-114.9119237	35.55442839	antithetica
-114.9195785	35.56230191	antithetica
-114.9163245	35.57194177	antithetica
-114.9239815	35.57981488	antithetica
-114.9207273	35.58945472	antithetica
-115.1344678	36.42960425	antithetica
-115.1422347	36.43745832	antithetica
-115.1389714	36.4470981	antithetica
-115.1479848	36.48208474	antithetica
-115.1557586	36.48993768	antithetica
-115.1524947	36.49957754	antithetica
-115.164785	36.52492217	antithetica
-115.1615207	36.53456207	antithetica
-115.1660369	36.55205381	antithetica
-114.8779212	35.44146267	antithetica
-114.874667	35.4511024	antithetica
-114.8823077	35.45897903	antithetica
-114.8790534	35.46861872	antithetica
-114.8866962	35.47649495	antithetica
-114.8834417	35.48613462	antithetica
-114.8910867	35.49401044	antithetica
-114.887832	35.50365008	antithetica
-114.8954793	35.5115255	antithetica
-114.8922244	35.52116511	antithetica
-114.8998738	35.52904013	antithetica
-114.8966188	35.53867972	antithetica
-114.9042704	35.54655433	antithetica
-114.9010151	35.5561939	antithetica
-114.908669	35.56406811	antithetica
-114.9054136	35.57370765	antithetica
-114.9130696	35.58158146	antithetica
-114.919445	35.60863859	antithetica
-114.921877	35.61660689	antithetica
-115.1312038	36.43924387	antithetica
-115.127939	36.44888335	antithetica
-115.1402127	36.47423126	antithetica
-115.1369475	36.48387078	antithetica
-115.1447203	36.49172443	antithetica
-115.14923	36.50921724	antithetica
-115.1459645	36.51885681	antithetica
-115.1537418	36.52670971	antithetica
-115.1504761	36.5363493	antithetica
-115.1582557	36.54420182	antithetica
-114.8714121	35.46074195	antithetica
-114.8681563	35.47038133	antithetica
-114.8801864	35.49577411	antithetica
-114.8769302	35.50541344	antithetica
-114.8845765	35.51328955	antithetica
-114.8889687	35.53080456	antithetica
-114.8933628	35.54831914	antithetica
-114.8901061	35.55795839	antithetica
-114.897759	35.56583329	antithetica
-114.8945021	35.57547252	antithetica
-114.9021573	35.58334702	antithetica
-114.8989001	35.59298623	antithetica
-114.9065575	35.60086033	antithetica
-114.9109598	35.61837321	antithetica
-115.1304147	36.50314939	antithetica
-115.1381887	36.51100337	antithetica
-114.860516	35.46250386	antithetica
-114.8572588	35.47214292	antithetica
-114.8648997	35.48002053	antithetica
-114.8616423	35.48965957	antithetica
-114.8660279	35.50717579	antithetica
-114.8736732	35.51505259	antithetica
-114.878063	35.53256798	antithetica
-114.874805	35.54220694	antithetica
-114.8824548	35.55008294	antithetica
-114.8791966	35.55972187	antithetica
-114.8868486	35.56759747	antithetica
-114.8835902	35.57723638	antithetica
-114.8912444	35.58511158	antithetica
-114.8879858	35.59475047	antithetica
-114.8956422	35.60262526	antithetica
-115.127147	36.51278847	antithetica
-115.1238785	36.52242742	antithetica
-114.8496194	35.46426476	antithetica
-114.8463608	35.47390351	antithetica
-114.8540007	35.48178182	antithetica
-114.8507419	35.49142054	antithetica
-114.8583841	35.49929844	antithetica
-114.855125	35.50893713	antithetica
-114.8627694	35.51681463	antithetica
-114.8595102	35.5264533	antithetica
-114.8671568	35.53433039	antithetica
-114.8638973	35.54396904	antithetica
-114.8715462	35.55184573	antithetica
-114.8682865	35.56148435	antithetica
-114.8759376	35.56936064	antithetica
-114.8726777	35.57899924	antithetica
-114.880331	35.58687513	antithetica
-114.8770709	35.5965137	antithetica
-114.8847264	35.60438919	antithetica
-114.8354622	35.4756631	antithetica
-114.8431013	35.48354209	antithetica
-114.8398409	35.4931805	antithetica
-114.8474822	35.50105909	antithetica
-114.8442217	35.51069747	antithetica
-114.8518651	35.51857566	antithetica
-114.8486044	35.52821401	antithetica
-114.8562501	35.5360918	antithetica
-114.8529892	35.54573013	antithetica
-114.8606371	35.55360751	antithetica
-114.857376	35.56324582	antithetica
-114.8650261	35.5711228	antithetica
-114.8617648	35.58076109	antithetica
-114.8694171	35.58863767	antithetica
-114.8661556	35.59827593	antithetica
-114.8245632	35.47742167	antithetica
-114.8322013	35.48530136	antithetica
-114.8365798	35.50281873	antithetica
-114.8333178	35.5124568	antithetica
-114.8409603	35.52033568	antithetica
-114.8376982	35.52997372	antithetica
-114.8453429	35.5378522	antithetica
-114.8420806	35.54749021	antithetica
-114.8497275	35.55536829	antithetica
-114.8464649	35.56500628	antithetica
-114.8541141	35.57288396	antithetica
-114.8508513	35.58252193	antithetica
-114.8585027	35.5903992	antithetica
-114.8224135	35.51421512	antithetica
-114.8300551	35.52209469	antithetica
-114.8267914	35.53173242	antithetica
-114.8344352	35.53961159	antithetica
-114.8311714	35.54924929	antithetica
-114.8388174	35.55712806	antithetica
-114.8355534	35.56676573	antithetica
-114.8432016	35.5746441	antithetica
-114.8191493	35.5238527	antithetica
-114.823527	35.54136997	antithetica
-114.8279068	35.55888682	antithetica
-114.8246413	35.56852418	antithetica
-114.8322885	35.57640324	antithetica
-115.0462137	36.44385457	antithetica
-114.821375	35.57816137	antithetica
-115.024145	36.44740698	antithetica
-114.9996926	36.39668496	antithetica
-115.0086354	36.43168311	antithetica
-115.0163894	36.43954532	antithetica
-115.0131098	36.44918166	antithetica
-114.9886643	36.39845744	antithetica
-114.9976021	36.43345638	antithetica
-115.0053552	36.44131929	antithetica
-115.0020742	36.45095531	antithetica
-114.9809174	36.39059325	antithetica
-114.9776355	36.40022891	antithetica
-114.985383	36.40809327	antithetica
-114.9821009	36.41772894	antithetica
-114.9898507	36.42559293	antithetica
-114.9865684	36.43522863	antithetica
-114.9943205	36.44309224	antithetica
-114.991038	36.45272795	antithetica
-114.9999834	36.48772556	antithetica
-114.9698896	36.39236401	antithetica
-114.9743527	36.40986442	antithetica
-114.9710691	36.41949978	antithetica
-114.978818	36.42736447	antithetica
-114.9755342	36.43699985	antithetica
-114.9832853	36.44486417	antithetica
-114.9633219	36.41163455	antithetica
-114.9600368	36.4212696	antithetica
-114.9677847	36.429135	antithetica
-114.9644994	36.43877007	antithetica
-114.9722496	36.44663509	antithetica
-114.9522906	36.41340366	antithetica
-114.949004	36.4230384	antithetica
-114.9579451	36.43548869	antithetica
-114.9567509	36.4309045	antithetica
-114.9534641	36.44053926	antithetica
-114.9585951	36.45522203	antithetica
-114.9713254	36.51053918	antithetica
-115.0026627	36.63302577	antithetica
-114.9457166	36.43267299	antithetica
-114.9424283	36.44230744	antithetica
-114.9501765	36.45017387	antithetica
-114.9468881	36.45980833	antithetica
-114.9546386	36.4676744	antithetica
-114.9513499	36.47730888	antithetica
-114.9558138	36.49480908	antithetica
-114.9635688	36.5026744	antithetica
-114.9602798	36.51230893	antithetica
-114.968037	36.52017388	antithetica
-114.9915998	36.63479827	antithetica
-114.999373	36.64266065	antithetica
-114.9960824	36.65229539	antithetica
-114.9391393	36.45194173	antithetica
-114.9358493	36.46157588	antithetica
-114.9435988	36.46944265	antithetica
-114.9403087	36.47907682	antithetica
-114.9480604	36.48694322	antithetica
-114.9525241	36.50444344	antithetica
-114.9492336	36.51407766	antithetica
-114.9715823	36.60157372	antithetica
-114.9838282	36.62693536	antithetica
-114.9805364	36.63656976	antithetica
-114.9883086	36.64443284	antithetica
-114.9850165	36.65406728	antithetica
-114.9370177	36.48871085	antithetica
-114.9337259	36.49834473	antithetica
-114.9471153	36.5508456	antithetica
-114.9548751	36.55871123	antithetica
-114.9638163	36.59370936	antithetica
-114.9605233	36.60334339	antithetica
-114.9649968	36.62084198	antithetica
-114.9727658	36.62870614	antithetica
-114.9694724	36.63834022	antithetica
-114.9772437	36.64620402	antithetica
-114.9739501	36.65583814	antithetica
-114.9226812	36.50011103	antithetica
-114.9304332	36.50797846	antithetica
-114.943822	36.56047941	antithetica
-114.9494638	36.60511205	antithetica
-114.9572295	36.61297728	antithetica
-114.9539348	36.62261103	antithetica
-114.9617028	36.63047589	antithetica
-114.958408	36.64010967	antithetica
-114.9661782	36.64797417	antithetica
-114.9628832	36.65760798	antithetica
-114.9327684	36.56224657	antithetica
-114.9384037	36.60687968	antithetica
-114.9461685	36.61474562	antithetica
-114.9428723	36.62437906	antithetica
-114.947343	36.64187809	antithetica
-114.9551123	36.6497433	antithetica
-114.9261764	36.58151313	antithetica
-114.9351069	36.61651295	antithetica
-114.9395753	36.63401235	antithetica
-114.9440458	36.65151142	antithetica
-114.9151193	36.58327865	antithetica
-114.8720325	36.61746408	antithetica
-114.8809421	36.65246721	antithetica
-114.8642753	36.60959336	antithetica
-114.8609689	36.61922457	antithetica
-114.8687268	36.62709546	antithetica
-114.8532126	36.61135315	antithetica
-114.8499047	36.62098405	antithetica
-114.8576616	36.62885564	antithetica
-115.3135172	36.61011084	antithetica
-115.3102684	36.6197543	antithetica
-115.514162	37.3743721	synthetica
-115.514712	37.37475543	synthetica
-115.5139453	37.37755543	synthetica
-115.3024651	36.61191197	antithetica
-115.2992147	36.62155513	antithetica
-115.3070187	36.62939763	antithetica
-115.3220031	36.70898015	antithetica
-115.2914124	36.61371209	antithetica
-115.2881606	36.62335494	antithetica
-115.2959636	36.63119815	antithetica
-115.3109366	36.71078197	antithetica
-115.2803592	36.61551119	antithetica
-115.2771059	36.62515373	antithetica
-115.2849079	36.63299765	antithetica
-115.3031238	36.70294007	antithetica
-115.2998696	36.71258277	antithetica
-115.3076831	36.72042483	antithetica
-115.3044287	36.73006757	antithetica
-115.30899	36.74755203	antithetica
-115.4915287	37.45375544	contact
-115.4919453	37.45468877	contact
-115.4920953	37.45472211	contact
-115.4923453	37.45385544	contact
-115.4915287	37.45378877	contact
-115.5047287	37.47703877	synthetica
-115.5059953	37.48160544	synthetica
-115.5061453	37.48122211	synthetica
-115.5062453	37.48095544	synthetica
-115.506412	37.48087211	synthetica
-115.5064787	37.48062211	synthetica
-115.5066787	37.48047211	synthetica
-115.5068287	37.48038877	synthetica
-115.5069453	37.48035544	synthetica
-115.5074453	37.48030544	synthetica
-115.5077287	37.48033877	synthetica
-115.5067287	37.48045544	synthetica
-115.506862	37.48135544	synthetica
-115.5056953	37.48578877	synthetica
-115.5063953	37.48532211	synthetica
-115.506962	37.48488877	synthetica
-115.5068787	37.48347211	synthetica
-115.5080453	37.48602211	synthetica
-115.5072453	37.48068877	synthetica
-115.5055787	37.47752211	synthetica
-115.5088953	37.48005544	contact
-115.5080453	37.48777211	synthetica
-115.2693055	36.61730927	antithetica
